dataset,model name,auc,encoding time,matching time
Living,classification_cait.pth,0.10870352827249379,0.034425556659698486,3.0363211408257484e-05
Living,classification_pit.pth,0.5650455818549932,0.013052709400653839,2.3677479475736618e-05
Living,classification_vit.pth,0.7487235018446556,0.013352371752262115,3.1067291274666786e-05
Living,triplet_cait.pth,0.6905818301475477,0.03394442796707153,3.160256892442703e-05
Living,triplet_pit.pth,0.8031357974233977,0.013451091945171356,2.5147804990410805e-05
Living,triplet_twoQs_cait.pth,0.6865548493316644,0.03449734300374985,2.4334294721484184e-05
Living,triplet_vit.pth,0.7375469920061606,0.011905483901500702,2.7269357815384865e-05
Living,NETVLAD,0.9455771353390796,16.415467403829098,9.20100137591362e-06
