dataset,model name,auc,encoding time,matching time
CrossSeason_CoHOG_Dataset,classification_cait.pth,0.8343129364992314,0.032437381944107134,2.5088358159383e-05
CrossSeason_CoHOG_Dataset,classification_pit.pth,0.9623465565448395,0.012923351757189366,2.572843698499653e-05
CrossSeason_CoHOG_Dataset,classification_vit.pth,0.9015400560019229,0.012705570740225427,2.7019351934027958e-05
CrossSeason_CoHOG_Dataset,triplet_cait.pth,0.903021024481419,0.034456575104079325,2.508094699552508e-05
CrossSeason_CoHOG_Dataset,triplet_pit.pth,0.9563672184061702,0.013223294812347252,2.6336805963133262e-05
CrossSeason_CoHOG_Dataset,triplet_twoQs_cait.pth,0.8424492710858278,0.03190183140220442,2.283552119660081e-05
CrossSeason_CoHOG_Dataset,triplet_vit.pth,0.8809028556310826,0.0116336820013236,2.1513504193953954e-05
CrossSeason_CoHOG_Dataset,NETVLAD,0.9982331685410452,11.511328175429899,6.385390811647352e-06
